location,price,habs,baños,area,tipo_inmueble,link
"Palermo, Bogotá","$ 960,000",4.0,4.0,12.0,Habitación,"https://www,fincaraiz,com,co/habitacion-en-arriendo/6388127"
"Palermo, Bogotá","$ 1,180,000",6.0,6.0,12.0,Habitación,"https://www,fincaraiz,com,co/habitacion-en-arriendo/4932653"
"Palermo, Bogotá","$ 1,500,000",1.0,1.0,70.0,Apartaestudio,"https://www,fincaraiz,com,co/apartaestudio-en-arriendo/192048399"
"Palermo, Bogotá","$ 1,171,273",1.0,1.0,26.0,Apartaestudio,"https://www,fincaraiz,com,co/apartaestudio-en-arriendo/191986083"
"Palermo, Bogotá","$ 12,000,000",5.0,4.0,398.0,Casa,"https://www,fincaraiz,com,co/casa-en-arriendo/191602894"
"Palermo, Bogotá","$ 10,500,000",10.0,4.0,305.0,Casa,"https://www,fincaraiz,com,co/casa-en-arriendo/6609674"
"Palermo, Bogotá","$ 20,000,000",4.0,6.0,390.0,Apartamento,"https://www,fincaraiz,com,co/apartamento-en-arriendo/11030468"
"Palermo, Bogotá","$ 3,000,000",2.0,2.0,91.0,Apartamento,"https://www,fincaraiz,com,co/apartamento-en-arriendo/191276997"
"Palermo, Bogotá","$ 1,200,000",1.0,1.0,28.0,Apartaestudio,"https://www,fincaraiz,com,co/apartaestudio-en-arriendo/191983307"
"Palermo, Bogotá","$ 1,800,000",1.0,1.0,22.0,Apartaestudio,"https://www,fincaraiz,com,co/apartaestudio-en-arriendo/191849863"
"Palermo, Bogotá","$ 2,500,000",2.0,1.0,53.0,Apartamento,"https://www,fincaraiz,com,co/apartamento-en-arriendo/191710672"
"Palermo, Bogotá","$ 886,000",1.0,1.0,23.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina2/</apartamento-en-arriendo/191482733>"
"Palermo, Bogotá","$ 2,350,000",2.0,1.0,53.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina2/</apartamento-en-arriendo/192033847>"
"Palermo, Bogotá","$ 1,000,000",1.0,1.0,40.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina2/</apartamento-en-arriendo/78628293>"
"Palermo, Bogotá","$ 1,125,442",1.0,1.0,26.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina2/</apartaestudio-en-arriendo/192007261>"
"Palermo, Bogotá","$ 1,180,000",1.0,1.0,34.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina2/</apartaestudio-en-arriendo/192006937>"
"Palermo, Bogotá","$ 1,201,650",1.0,1.0,24.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina2/</apartaestudio-en-arriendo/191880040>"
"Palermo, Bogotá","$ 1,290,000",1.0,1.0,23.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina2/</apartamento-en-arriendo/192002736>"
"Palermo, Bogotá","$ 3,600,000",3.0,2.0,100.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina2/</apartamento-en-arriendo/192037729>"
"Palermo, Bogotá","$ 2,650,000",3.0,1.0,76.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina2/</apartamento-en-arriendo/191932118>"
"Palermo, Bogotá","$ 1,100,000",1.0,1.0,25.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina2/</apartaestudio-en-arriendo/191983741>"
"Palermo, Bogotá","$ 1,590,000",1.0,1.0,37.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina2/</apartamento-en-arriendo/191996723>"
"Palermo, Bogotá","$ 2,200,000",1.0,1.0,25.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina2/</apartaestudio-en-arriendo/10805983>"
"Palermo, Bogotá","$ 4,500,000",3.0,2.0,90.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina2/</apartamento-en-arriendo/192006769>"
"Palermo, Bogotá","$ 3,500,000",3.0,2.0,90.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina2/</apartamento-en-arriendo/191711323>"
"Palermo, Bogotá","$ 4,500,000",5.0,2.0,220.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina2/</casa-en-arrienda/10494307>"
"Palermo, Bogotá","$ 3,600,000",4.0,2.0,120.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina2/</casa-en-arriendo/191899180>"
"Palermo, Bogotá","$ 4,500,000",5.0,3.0,222.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina2/</casa-en-arriendo/191570731>"
"Palermo, Bogotá","$ 1,513,655",1.0,1.0,20.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina2/</apartaestudio-en-arriendo/191406110>"
"Palermo, Bogotá","$ 2,600,000",2.0,1.0,60.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina2/</apartamento-en-arriendo/191983540>"
"Palermo, Bogotá","$ 1,300,000",1.0,1.0,45.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina2/</apartaestudio-en-arriendo/192050101>"
"Palermo, Bogotá","$ 6,000,000",5.0,3.0,370.0,Casa,"https://www,fincaraiz,com,co/,,,/casa-en-arriendo-bogota/8238278"
"Palermo, Bogotá","$ 1,800,000",1.0,1.0,56.0,Apartaestudio,"https://www,fincaraiz,com,co/,,,/apartaestudio-en-arriendo/191959672"
"Palermo, Bogotá","$ 1,711,500",1.0,1.0,25.0,Apartamento,"https://www,fincaraiz,com,co/,,,/apartamento-en-arriendo/192030848"
"Palermo, Bogotá","$ 2,250,000",2.0,2.0,69.0,Apartamento,"https://www,fincaraiz,com,co/,,,/apartamento-en-arriendo/191879808"
"Palermo, Bogotá","$ 2,700,000",3.0,2.0,75.0,Apartamento,"https://www,fincaraiz,com,co/,,,/apartamento-en-arriendo/191749079"
"Palermo, Bogotá","$ 4,899,999",4.0,2.0,268.0,Casa,"https://www,fincaraiz,com,co/,,,/casa-en-arriendo/191285102"
"Palermo, Bogotá","$ 1,200,009",1.0,1.0,29.0,Apartamento,"https://www,fincaraiz,com,co/,,,/apartamento-en-arriendo/191876043"
"Palermo, Bogotá","$ 1,373,990",1.0,1.0,33.0,Apartaestudio,"https://www,fincaraiz,com,co/,,,/apartaestudio-en-arriendo/191880033"
"Palermo, Bogotá","$ 1,800,000",1.0,1.0,55.0,Apartamento,"https://www,fincaraiz,com,co/,,,/apartamento-en-arriendo/191794471"
"Palermo, Bogotá","$ 1,200,000",1.0,1.0,30.0,Apartamento,"https://www,fincaraiz,com,co/,,,/apartamento-en-arriendo/191958625"
"Palermo, Bogotá","$ 1,400,000",1.0,1.0,50.0,Apartaestudio,"https://www,fincaraiz,com,co/,,,/apartaestudio-en-arriendo/192017279"
"Palermo, Bogotá","$ 16,000,000",12.0,8.0,561.0,Casa,"https://www,fincaraiz,com,co/,,,/casa-en-arriendo/192054410"
"Palermo, Bogotá","$ 1,100,000",1.0,1.0,25.0,Apartaestudio,"https://www,fincaraiz,com,co/,,,/apartaestudio-en-arriendo/11006089"
"Palermo, Bogotá","$ 600,000",1.0,1.0,20.0,Habitación,"https://www,fincaraiz,com,co/,,,/habitacion-en-arriendo/191830074"
"Palermo, Bogotá","$ 1,400,000",1.0,1.0,35.0,Apartaestudio,"https://www,fincaraiz,com,co/,,,/apartaestudio-en-arriendo/191946736"
"Palermo, Bogotá","$ 1,200,000",1.0,1.0,23.0,Apartamento,"https://www,fincaraiz,com,co/,,,/apartamento-en-arriendo/191956935"
"Palermo, Bogotá","$ 1,800,000",1.0,1.0,38.0,Apartamento,"https://www,fincaraiz,com,co/,,,/apartamento-en-arriendo/192004281"
"Palermo, Bogotá","$ 1,100,000",1.0,1.0,19.0,Habitación,"https://www,fincaraiz,com,co/,,,/habitacion-en-arriendo/7647546"
"Palermo, Bogotá","$ 1,100,000",1.0,1.0,40.0,Apartaestudio,"https://www,fincaraiz,com,co/,,,/apartaestudio-en-arriendo/191234633"
"Palermo, Bogotá","$ 920,000",1.0,1.0,23.0,Apartamento,"https://www,fincaraiz,com,co/,,,/apartamento-en-arriendo/191093411"
"Palermo, Bogotá","$ 650,000",4.0,3.0,12.0,Casa,"https://www,fincaraiz,com,co/,,,/casa-en-arriendo/191855599"
"Palermo, Bogotá","$650,000 COP",3.0,2.0,264578.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina4/</habitacion-en-arriendo/191724058>"
"Palermo, Bogotá","$1,400,000 COP",1.0,1.0,40.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina4/</apartamento-en-arriendo/191305518>"
"Palermo, Bogotá","$1,900,000 COP",1.0,1.0,46.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina4/</apartamento-en-arriendo/10885958>"
"Palermo, Bogotá","$750,000 COP",1.0,1.0,15.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina4/</apartamento-en-arriendo/191061890>"
"Palermo, Bogotá","$1,200,000 COP",0.0,0.0,21.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina4/</apartaestudio-en-arriendo/191364920>"
"Palermo, Bogotá","$600,000 COP",10.0,5.0,260.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina4/</habitacion-en-arriendo/191478230>"
"Palermo, Bogotá","$1,200,000 COP",1.0,1.0,55.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina4/</apartamento-en-arriendo/10841737>"
"Palermo, Bogotá","$1,500,000 COP",1.0,1.0,16.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina4/</apartamento-en-arriendo/192022926>"
"Palermo, Bogotá","$1,300,000 COP",1.0,2.0,60.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina4/</apartamento-en-arriendo/10888981>"
"Palermo, Bogotá","$1,300,000 COP",1.0,1.0,32.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina4/</apartaestudio-en-arriendo/191781145>"
"Palermo, Bogotá","$850,000 COP",2.0,1.0,65.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina4/</habitacion-en-arriendo/191957260>"
"Palermo, Bogotá","$2,750,000 COP",2.0,2.0,75.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina4/</apartamento-en-arriendo/192037205>"
"Palermo, Bogotá","$680,000 COP",1.0,1.0,16.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina4/</habitacion-en-arriendo/10927785>"
"Palermo, Bogotá","$900,000 COP",5.0,3.0,16.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina4/</habitacion-en-arriendo/191978672>"
"Palermo, Bogotá","$1,800,000 COP",3.0,2.0,108.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina4/</apartamento-en-arriendo/10934417>"
"Palermo, Bogotá","$1,750,000 COP",2.0,1.0,45.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina4/</apartamento-en-arriendo/192029446>"
"Palermo, Bogotá","$2,300,000 COP",2.0,1.0,62.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina4/</apartamento-en-arriendo/191106495>"
"Palermo, Bogotá","$1,100,000 COP",1.0,1.0,30.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina4/</apartaestudio-en-arriendo/10903311>"
"Palermo, Bogotá","$880,000 COP",1.0,1.0,21.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina4/</apartaestudio-en-arriendo/192048440>"
"Palermo, Bogotá","$2,200,000 COP",2.0,1.0,60.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina4/</apartamento-en-arriendo/191566157>"
"Palermo, Bogotá","$1,600,000 COP",1.0,1.0,32.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina4/</apartamento-en-arriendo/191117650>"
"Palermo, Bogotá",700000,1.0,4.0,17.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina5/habitacion-en-arriendo/7862535"
"Palermo, Bogotá",1550000,1.0,1.0,29.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina5/apartaestudio-en-arriendo/191780932"
"Palermo, Bogotá",1600000,1.0,1.0,23.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina5/apartamento-en-arriendo/191150122"
"Palermo, Bogotá",7000000,9.0,4.0,190.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina5/casa-en-arriendo/191787810"
"Palermo, Bogotá",2500000,1.0,1.0,34.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina5/apartamento-en-arriendo/191371094"
"Palermo, Bogotá",1690000,1.0,1.0,38.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina5/apartamento-en-arriendo/191828744"
"Palermo, Bogotá",1400000,1.0,1.0,34.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina5/apartaestudio-en-arriendo/191781057"
"Palermo, Bogotá",2300000,1.0,1.0,31.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina5/apartamento-en-arriendo/10902943"
"Palermo, Bogotá",1450000,1.0,1.0,25.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina5/apartaestudio-en-arriendo/191690481"
"Palermo, Bogotá",1400000,1.0,1.0,40.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina5/apartamento-en-arriendo/191305519"
"Palermo, Bogotá",470000,1.0,4.0,17.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina5/habitacion-en-arriendo/192034788"
"Palermo, Bogotá",2900000,2.0,1.0,60.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina5/apartamento-en-arriendo/10860199"
"Palermo, Bogotá",550000,1.0,4.0,22.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina5/habitacion-en-arriendo/10001662"
"Palermo, Bogotá",1850000,1.0,1.0,39.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina5/apartaestudio-en-arriendo/191478605"
"Palermo, Bogotá",1455000,1.0,0.0,25.6,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina5/apartamento-en-arriendo/191706427"
"Palermo, Bogotá",1300000,1.0,1.0,26.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina5/apartamento-en-arriendo/191371850"
"Palermo, Bogotá",1000000,1.0,1.0,40.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina5/apartamento-en-arriendo/10177717"
"Palermo, Bogotá",1750000,1.0,1.0,42.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina5/apartamento-en-arriendo/10044509"
"Palermo, Bogotá",1850000,1.0,1.0,26.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina5/apartaestudio-en-arriendo/191296943"
"Palermo, Bogotá",2300000,1.0,1.0,31.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina5/apartamento-en-arriendo/10894163"
"Palermo, Bogotá",650000,0.0,4.0,286.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina5/habitacion-en-arriendo/191297170"
"Palermo, Bogotá","$ 2,290,000",1.0,1.0,40.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina6/</apartaestudio-en-arriendo/191791688>"
"Palermo, Bogotá","$ 750,000",1.0,1.0,24.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina6/</habitacion-en-arriendo-bogota-palermo/7835754>"
"Palermo, Bogotá","$ 1,550,000",1.0,1.0,23.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina6/</apartaestudio-en-arriendo/191247180>"
"Palermo, Bogotá","$ 1,000,000",1.0,1.0,30.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina6/</apartaestudio-en-arriendo/191630874>"
"Palermo, Bogotá","$ 1,400,000",1.0,1.0,30.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina6/</apartaestudio-en-arriendo-bogota-teusaquillo/7840781>"
"Palermo, Bogotá","$ 600,000",1.0,1.0,16.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina6/</habitacion-en-arriendo-bogota-palermo/7789641>"
"Palermo, Bogotá","$ 2,000,000",1.0,1.0,46.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina6/</apartamento-en-arriendo/10131609>"
"Palermo, Bogotá","$ 1,800,000",1.0,1.0,40.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina6/</apartamento-en-arriendo/192028718>"
"Palermo, Bogotá","$ 450,000",1.0,1.0,8.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina6/</habitacion-en-arriendo/191636229>"
"Palermo, Bogotá","$ 400,000",10.0,4.0,16.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina6/</habitacion-en-arriendo-bogota-belalcazar/7788570>"
"Palermo, Bogotá","$ 800,000",1.0,1.0,20.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/palermo/zona-chapinero/bogota/pagina6/</apartaestudio-en-arriendo/10171788>"
